CLASS,noaaID,FITS文件,NOAA_NUM,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
N,13512,hmi.sharp_cea_720s.10484.20231208_154800_TAI.magnetogram.fits,1,-0.8545018181011456,-0.6456093811664891,-0.8999431646952385,-0.5471135441324371,-0.645022237804863,-0.8718850503639364,-0.9407661701520105,-1.2855641094372474,-2.1486813627381376,-1.0579946108641092
N,13512,hmi.sharp_cea_720s.10484.20231208_162400_TAI.magnetogram.fits,1,-0.855664026181033,-0.6456036781757664,-0.8996793576651106,-0.5304878068476526,-0.6093820353528684,-0.8729006842288414,-0.9394523798482833,-1.2834733578184931,-2.1486813627381376,-1.1251845127217563
N,13512,hmi.sharp_cea_720s.10484.20231208_171200_TAI.magnetogram.fits,1,-0.8631421002244093,-0.6465771998180958,-0.9105325274552458,-0.5519459258278803,-0.6464962829821495,-0.8794814372147698,-0.9444413789965126,-1.3096589360269608,-2.1486813627381376,-1.1083523153447505
N,13512,hmi.sharp_cea_720s.10484.20231208_174800_TAI.magnetogram.fits,1,-0.8662255044667324,-0.6469873130933437,-0.9161785430334243,-0.557474765255703,-0.6612951928432796,-0.8813885955014179,-0.949908057899684,-1.3230231180672274,-0.4283725455267306,-1.5601294102265104
N,13512,hmi.sharp_cea_720s.10484.20231208_182400_TAI.magnetogram.fits,1,-0.8663570582589625,-0.6463356335154453,-0.9151965280034381,-0.5487942601604,-0.6484764611176992,-0.8821422760908952,-0.9464807144756496,-1.2200563238476452,-2.1486813627381376,-0.57866498595816
N,13512,hmi.sharp_cea_720s.10484.20231208_190000_TAI.magnetogram.fits,1,-0.8619407567090673,-0.6467524776532547,-0.9131315481067791,-0.5569586234693421,-0.6622438912555522,-0.8804221095584138,-0.947596549875123,-1.270826924015035,-0.7434103786531591,-1.5247939940309996
N,13512,hmi.sharp_cea_720s.10484.20231208_193600_TAI.magnetogram.fits,1,-0.8577410703655911,-0.6463649281641634,-0.9087449463928765,-0.5441876176543573,-0.6377132447233278,-0.877962159048206,-0.9507656090564218,-1.2407378989959452,-0.5103633634482629,-1.480092659751495
N,13512,hmi.sharp_cea_720s.10484.20231208_201200_TAI.magnetogram.fits,1,-0.8501643372815775,-0.6451835727804003,-0.8993684133217493,-0.544294747203598,-0.6517800346404576,-0.872847926088387,-0.9505076314241062,-1.1757899915481738,-1.0291040438815393,-1.117587553953356
N,13512,hmi.sharp_cea_720s.10484.20231208_204800_TAI.magnetogram.fits,1,-0.853254773034984,-0.6460579327235928,-0.90232179878336,-0.5562236003008355,-0.651214654817892,-0.8755746278786029,-0.952957019472664,-1.2564672176290488,-2.1486813627381376,-1.4018086158478502
N,13512,hmi.sharp_cea_720s.10484.20231208_212400_TAI.magnetogram.fits,1,-0.8594689136829642,-0.6466654253878238,-0.9124481983367755,-0.5545713289991737,-0.6513192150461402,-0.8822494726544762,-0.9506950449113578,-1.193758475914495,-2.1486813627381376,-1.4019650266659092
N,13512,hmi.sharp_cea_720s.10484.20231208_220000_TAI.magnetogram.fits,1,-0.8685358328312623,-0.6472411053019791,-0.9201369676551635,-0.5516171844329611,-0.6578680814752731,-0.8866494291423964,-0.948720234550775,-1.2080688273322204,-2.1486813627381376,-1.6269454469106552
N,13512,hmi.sharp_cea_720s.10484.20231208_223600_TAI.magnetogram.fits,1,-0.8684914072042287,-0.6471003250646714,-0.9204102941491646,-0.5563265947770244,-0.6622047461124764,-0.8861156387251894,-0.9542286305142076,-1.178359162805598,-2.1486813627381376,-1.0774411401719595
N,13512,hmi.sharp_cea_720s.10484.20231208_231200_TAI.magnetogram.fits,1,-0.8684719193925423,-0.6468962129497824,-0.9206012261321986,-0.5534860861012014,-0.655713218831463,-0.886222212425366,-0.9521896298225058,-1.0807409959060708,-2.1486813627381376,-1.0168596148984468
N,13512,hmi.sharp_cea_720s.10484.20231208_234800_TAI.magnetogram.fits,1,-0.8622683414116615,-0.646728060273381,-0.9148672707802746,-0.5539910092427089,-0.6535410026390918,-0.8824359709886384,-0.9514916540031083,-1.1902189483519385,-2.1486813627381376,-1.0007488030042022
N,13512,hmi.sharp_cea_720s.10484.20231209_002400_TAI.magnetogram.fits,1,-0.862945909501963,-0.646609707188228,-0.9141538486119917,-0.5526302984678868,-0.6532026474651444,-0.8822580189775014,-0.9546931525915323,-1.1907174368571791,-2.1486813627381376,-1.1701014694680474
N,13512,hmi.sharp_cea_720s.10484.20231209_010000_TAI.magnetogram.fits,1,-0.862421762407241,-0.6467894447560576,-0.9132815321086409,-0.5421884060357677,-0.6368219897517828,-0.883225196285611,-0.9570961281520628,-1.209624870037519,-2.1486813627381376,-1.135444385033823
N,13512,hmi.sharp_cea_720s.10484.20231209_014800_TAI.magnetogram.fits,1,-0.8640664315485047,-0.646815819879267,-0.9150384665048076,-0.5566046774958119,-0.6649185855856274,-0.8828738294766892,-0.951852819079715,-1.2230908086906065,-2.1486813627381376,-1.3338352271101326
N,13512,hmi.sharp_cea_720s.10484.20231209_022400_TAI.magnetogram.fits,1,-0.859830796675369,-0.6469631788212823,-0.9132044865441292,-0.5344813211829554,-0.6333692019738654,-0.8821454050662422,-0.9493365109898606,-1.2446751716341118,-2.1486813627381376,-1.6048913984881865
N,13512,hmi.sharp_cea_720s.10484.20231209_030000_TAI.magnetogram.fits,1,-0.8575927306444162,-0.6466565697028547,-0.9111181942439253,-0.540345971473693,-0.6443379126692775,-0.8798075610025283,-0.9504587908929848,-1.2367503401637017,-2.1486813627381376,-1.4126334789373067
N,13512,hmi.sharp_cea_720s.10484.20231209_033600_TAI.magnetogram.fits,1,-0.8587382479916084,-0.6465054422566009,-0.91129694786239,-0.5408727167198393,-0.6359568449034779,-0.8794603922456296,-0.9463865314415935,-1.2024412468053156,-2.1486813627381376,-1.6089825830037232
N,13512,hmi.sharp_cea_720s.10484.20231209_041200_TAI.magnetogram.fits,1,-0.8614262786128692,-0.6465508680339133,-0.9141185515819606,-0.5462170786423102,-0.6549268709042045,-0.8816127329522917,-0.94636828707116,-1.1429939049591502,-2.1486813627381376,-1.518603010426694
N,13512,hmi.sharp_cea_720s.10484.20231209_044800_TAI.magnetogram.fits,1,-0.8611837889188161,-0.6467864706969928,-0.9162154808885631,-0.5440956877879898,-0.6511073143124589,-0.8826808204222869,-0.9458600536682201,-1.133080573790416,-1.0980259992960288,-1.5223515646477987
N,13512,hmi.sharp_cea_720s.10484.20231209_052400_TAI.magnetogram.fits,1,-0.8667453597175698,-0.6472653119214578,-0.9201029479141386,-0.5444804294368126,-0.6484270521725312,-0.8852405683889881,-0.9499423687302617,-1.2259900709929759,-2.1486813627381376,-1.5316040971281455
N,13512,hmi.sharp_cea_720s.10484.20231209_060000_TAI.magnetogram.fits,1,-0.8674638418327133,-0.647282276001128,-0.9204845191697235,-0.5576081624403514,-0.6611915135912043,-0.8857677217011822,-0.9473069106696129,-1.206171034254665,-0.7957963869268904,-1.5925166252228389
N,13512,hmi.sharp_cea_720s.10484.20231209_063600_TAI.magnetogram.fits,1,-0.858537208729372,-0.6464138562188858,-0.9107992134500295,-0.5523287227062199,-0.6567622812258951,-0.8797796946028201,-0.9512924452216602,-1.19101380422435,-0.7022332138570587,-1.5742781272674171
N,13512,hmi.sharp_cea_720s.10484.20231209_071200_TAI.magnetogram.fits,1,-0.8490539103746088,-0.6458014912033037,-0.9006629128393309,-0.5394886684771133,-0.6244182332880586,-0.8735183607790048,-0.9531288427902014,-1.221329832165181,-2.1486813627381376,-1.4616871055111111
N,13512,hmi.sharp_cea_720s.10484.20231209_074800_TAI.magnetogram.fits,1,-0.8507054623884875,-0.6454606398616203,-0.9027220552558897,-0.5438188735714402,-0.6549607321032328,-0.8730281826883491,-0.9515076497735468,-1.2144204478091327,-2.1486813627381376,-1.070248904853041
N,13522,hmi.sharp_cea_720s.10520.20231217_221200_TAI.magnetogram.fits,1,-0.8454563813281146,-0.6432360273859117,-0.9001887607403747,-0.541369210856783,-0.6140137332120151,-0.8708752926984588,-0.961406668760366,-0.9197198275634924,-2.1486813627381376,-1.4010063205033871
N,13522,hmi.sharp_cea_720s.10520.20231217_224800_TAI.magnetogram.fits,1,-0.847182572935426,-0.6435742441009268,-0.9030810019941149,-0.5429419623975912,-0.6501874859218238,-0.8716852340756119,-0.9617612620424179,-0.9220115980530236,-2.1486813627381376,-1.3620099082913404
N,13522,hmi.sharp_cea_720s.10520.20231217_232400_TAI.magnetogram.fits,1,-0.845204470954403,-0.6430160711577195,-0.8986557059345608,-0.5187014056192599,-0.5912729976612756,-0.872645985901066,-0.9591493661459797,-0.8970311614586081,-2.1486813627381376,-0.6243024079048523
N,13522,hmi.sharp_cea_720s.10520.20231218_000000_TAI.magnetogram.fits,1,-0.841064038946718,-0.6429987563739865,-0.896649587968933,-0.5377009499822355,-0.623447443358251,-0.8724780016088264,-0.9596146896616647,-0.8279168047988321,-0.5299535026979721,-1.1330519477433438
N,13522,hmi.sharp_cea_720s.10520.20231218_004800_TAI.magnetogram.fits,1,-0.8426345016926174,-0.6431803682299848,-0.8970429329688158,-0.5294014774753832,-0.6231438700961579,-0.8715559671526407,-0.9629003767236952,-0.8751849672727188,-0.6041292997917754,-1.1940536807592974
N,13522,hmi.sharp_cea_720s.10520.20231218_012400_TAI.magnetogram.fits,1,-0.8432098044584148,-0.6432994174441901,-0.8957092170748726,-0.5426609435810382,-0.6431188940417585,-0.8733887283212608,-0.9619119320834117,-0.9224587004724705,-0.6765413910970106,-0.7044218926936017
N,13522,hmi.sharp_cea_720s.10520.20231218_020000_TAI.magnetogram.fits,1,-0.8469776470933388,-0.6439475795775859,-0.901862339794688,-0.5357323972246163,-0.6281424561079467,-0.8732676442063898,-0.9582795529205369,-0.9185384179542981,-2.1486813627381376,-1.5133513779285708
N,13522,hmi.sharp_cea_720s.10520.20231218_023600_TAI.magnetogram.fits,1,-0.8431756716410039,-0.6441243838846726,-0.8982335142330955,-0.5214541698238512,-0.6146541058822553,-0.87278823179,-0.9557758132626403,-0.9561041885358614,-2.1486813627381376,-1.552579192506212
N,13522,hmi.sharp_cea_720s.10520.20231218_031200_TAI.magnetogram.fits,1,-0.8475936473216993,-0.6443451227656963,-0.9012345142747347,-0.5354500033425014,-0.6134642015641152,-0.876080412353462,-0.9541976904209125,-0.9155277126277158,-2.1486813627381376,-1.1642594848219638
N,13522,hmi.sharp_cea_720s.10520.20231218_034800_TAI.magnetogram.fits,1,-0.8520195728816207,-0.6447091284555744,-0.9051501337439152,-0.5370691447815676,-0.61388888320479,-0.8788796391511866,-0.9534660590101334,-0.883459987161557,-2.1486813627381376,-1.2192357251709554
N,13522,hmi.sharp_cea_720s.10520.20231218_042400_TAI.magnetogram.fits,1,-0.8533805053008927,-0.6452185188753498,-0.9069123909868984,-0.5453933761312334,-0.610577555335329,-0.8793107696410656,-0.9551410236592225,-0.9362689978803304,-2.1486813627381376,-1.46804319520741
N,13522,hmi.sharp_cea_720s.10520.20231218_050000_TAI.magnetogram.fits,1,-0.8546660970559744,-0.6450276681579887,-0.908925885324988,-0.5480319053927516,-0.6178152435746619,-0.8804135733923384,-0.9564428724695889,-0.7901608622267903,-2.1486813627381376,-1.4627815375188917
N,13522,hmi.sharp_cea_720s.10520.20231218_053600_TAI.magnetogram.fits,1,-0.8577001500188361,-0.6458121006568727,-0.9124045292406521,-0.5544933402823522,-0.6289823646627323,-0.8829419198791224,-0.9548526809671801,-0.8788029078499244,-2.1486813627381376,-1.5297346516549124
N,13522,hmi.sharp_cea_720s.10520.20231218_061200_TAI.magnetogram.fits,1,-0.8564341021640417,-0.6456399529340587,-0.9100916300137187,-0.5482890514630926,-0.6305729939493631,-0.8810577558880366,-0.9519816193076018,-0.9870267533079535,-1.0002358799831714,-1.2479125576471997
N,13522,hmi.sharp_cea_720s.10520.20231218_064800_TAI.magnetogram.fits,1,-0.849291987593854,-0.6454259512601273,-0.9015573870634502,-0.5568625823583213,-0.5943634703221475,-0.8757475483330242,-0.9529574532504039,-1.1492740158454493,-1.0016942954997412,-1.217931070925671
N,13522,hmi.sharp_cea_720s.10520.20231218_072400_TAI.magnetogram.fits,1,-0.847101124715102,-0.6449560614020372,-0.8961010181749047,-0.5451246453945087,-0.5694759936493025,-0.8728512621847159,-0.951048888660078,-1.1713710209763717,-0.7599603856204307,-1.2583024519130492
N,13522,hmi.sharp_cea_720s.10520.20231218_080000_TAI.magnetogram.fits,1,-0.8506623476762932,-0.6455810298159538,-0.9037683233855976,-0.5574794593392153,-0.607361212736671,-0.8765872099840634,-0.9476592316236567,-1.1351570268168536,-0.5683662312634352,-1.2592002552143458
N,13522,hmi.sharp_cea_720s.10520.20231218_084800_TAI.magnetogram.fits,1,-0.8537308069160624,-0.6451575616023281,-0.9046368572243013,-0.5566349524556242,-0.6449352535869984,-0.8768000010832346,-0.9465254629131723,-1.0995819058299507,-0.7140918819407889,-0.9172470915285618
N,13522,hmi.sharp_cea_720s.10520.20231218_092400_TAI.magnetogram.fits,1,-0.8577016109688458,-0.6438568789900102,-0.9001954982027849,-0.549014877336083,-0.6252647188586233,-0.8769881948200737,-0.9416032093064763,-1.146127391934489,-0.7135432812271353,0.45455276431358826
N,13522,hmi.sharp_cea_720s.10520.20231218_100000_TAI.magnetogram.fits,1,-0.8575118572771201,-0.643855417819503,-0.8997653781670212,-0.55763455561444,-0.6596230773493073,-0.8770614771551517,-0.939021056227337,-1.1434173442654452,-0.4123714684788066,0.45200858950422584
N,13522,hmi.sharp_cea_720s.10520.20231218_103600_TAI.magnetogram.fits,1,-0.8519652077369909,-0.6437057204960528,-0.8955398958582594,-0.5515357536841268,-0.6197032620138012,-0.8723642962871434,-0.9329425276425306,-1.1820977090038876,-0.3073298050341705,-0.10191044743336614
N,13522,hmi.sharp_cea_720s.10520.20231218_111200_TAI.magnetogram.fits,1,-0.8442080435042361,-0.6435275652763757,-0.8881560007445798,-0.5385739151258586,-0.6408329990058027,-0.8687870108353895,-0.93364151239682,-1.184380663730653,-0.30169153340571725,-0.5278715844843679
N,13522,hmi.sharp_cea_720s.10520.20231218_114800_TAI.magnetogram.fits,1,-0.8434187067103275,-0.6436178567477797,-0.8885701227260583,-0.5474277707119778,-0.6474370832860784,-0.8660994730893933,-0.9339769276358383,-1.1941831623982224,-0.2679398979506616,-0.5294583309912934
N,13522,hmi.sharp_cea_720s.10520.20231218_122400_TAI.magnetogram.fits,1,-0.830197241295277,-0.6426013973749325,-0.8773724084563391,-0.5351311079589475,-0.6147170017984136,-0.8621118544258293,-0.9350928950223848,-1.1429559171223453,-0.28289919672154923,-0.41818700944615167
N,13522,hmi.sharp_cea_720s.10520.20231218_130000_TAI.magnetogram.fits,1,-0.826532635574687,-0.6416924160408121,-0.8706211841770858,-0.5354359227466632,-0.6339031403801805,-0.8613846066633902,-0.9327160039632945,-1.0967132647030184,-0.4902251172934411,-0.4649727702567583
N,13522,hmi.sharp_cea_720s.10520.20231218_133600_TAI.magnetogram.fits,1,-0.8262047844696153,-0.6422959555609778,-0.8774928719458871,-0.53313449817792,-0.6288993348811803,-0.8614017907219887,-0.9340382989059799,-1.0916111687277215,-0.7477880873871215,-0.5132859333057481
N,13522,hmi.sharp_cea_720s.10520.20231218_141200_TAI.magnetogram.fits,1,-0.8231798241820374,-0.642016078783091,-0.8775488996761777,-0.5319541534268826,-0.6033421535642349,-0.8610239128313475,-0.9306047278671645,-1.066605187563913,-2.1486813627381376,-0.6512180641134206
N,13522,hmi.sharp_cea_720s.10520.20231218_144800_TAI.magnetogram.fits,1,-0.8244603767107876,-0.6431199737689105,-0.8799892621791997,-0.5308697357311262,-0.6246293836938152,-0.8610067531263443,-0.9303390939959438,-1.1292648902618225,-0.2021995098148837,-0.9477056674987179
N,13522,hmi.sharp_cea_720s.10520.20231218_152400_TAI.magnetogram.fits,1,-0.8288540988129619,-0.643317001267847,-0.884582340335392,-0.5353121381202232,-0.6374449048583858,-0.8611229741975303,-0.9293296422782807,-1.1466917955487173,-2.1486813627381376,-1.1518510258757626
N,13522,hmi.sharp_cea_720s.10520.20231218_160000_TAI.magnetogram.fits,1,-0.8363991892517282,-0.6435021342178995,-0.8893215540865405,-0.5444514916103576,-0.6188550452374857,-0.8644239589897484,-0.9275313223624025,-1.1568923314877524,-2.1486813627381376,-0.6353954294993299
N,13522,hmi.sharp_cea_720s.10520.20231218_163600_TAI.magnetogram.fits,1,-0.8381199407058011,-0.6433808065650582,-0.8925417126428921,-0.5237102496196797,-0.6119102023550567,-0.865550912331913,-0.9275688861552812,-1.1144124941517628,-0.9110741253157206,-0.7853521245512751
N,13522,hmi.sharp_cea_720s.10520.20231218_172400_TAI.magnetogram.fits,1,-0.8446243729440134,-0.644601274228598,-0.9005869587177058,-0.5307704725519401,-0.6299379543562684,-0.8684972987892954,-0.9237150418289704,-1.1283694097385832,-0.9183950015383409,-1.1678945208196065
N,13522,hmi.sharp_cea_720s.10520.20231218_180000_TAI.magnetogram.fits,1,-0.8468495620466105,-0.6449925215787595,-0.9040520494096332,-0.5464020080432322,-0.6511211212383422,-0.8700035960277588,-0.9229556853470928,-1.1119654940200467,-2.1486813627381376,-1.3585173648481061
N,13522,hmi.sharp_cea_720s.10520.20231218_183600_TAI.magnetogram.fits,1,-0.8406946097953977,-0.6450712977509098,-0.9001910306122987,-0.526975973506952,-0.6222492439022382,-0.8681827762003437,-0.9253473228720133,-1.136901243653163,-2.1486813627381376,-1.5253522100428956
N,13522,hmi.sharp_cea_720s.10520.20231218_191200_TAI.magnetogram.fits,1,-0.8405324032518937,-0.6455714257342804,-0.9004205761383236,-0.5329771015904394,-0.6195947393206325,-0.8691888383519735,-0.9264159395253464,-1.1881260515880006,-2.1486813627381376,-1.5796386716814246
N,13522,hmi.sharp_cea_720s.10520.20231218_194800_TAI.magnetogram.fits,1,-0.8332716650395185,-0.645409481393371,-0.8905364448502346,-0.5190724823088172,-0.6021421320107002,-0.865109679197292,-0.9255923550194124,-1.2605559498701904,-2.1486813627381376,-1.6091884613225729
N,13522,hmi.sharp_cea_720s.10520.20231218_202400_TAI.magnetogram.fits,1,-0.8382126983140756,-0.6459856561037896,-0.8956825208621282,-0.543585442292087,-0.6500160817838148,-0.8708994067977361,-0.928231429006813,-1.2535254111349883,-2.1486813627381376,-1.546012024121082
N,13522,hmi.sharp_cea_720s.10520.20231218_210000_TAI.magnetogram.fits,1,-0.8577108648529135,-0.6466625137519996,-0.9135788212955197,-0.5480689294013356,-0.6584000248022573,-0.8804620289680647,-0.9279218010511538,-1.1719617816070065,-2.1486813627381376,-1.583608470210027
N,13522,hmi.sharp_cea_720s.10520.20231218_213600_TAI.magnetogram.fits,1,-0.8611655251324197,-0.6468031518399988,-0.9163121321754468,-0.5554303190404662,-0.6574830220157503,-0.8834786032380135,-0.9327084610503688,-1.1066650778283789,-0.9380579912647459,-1.119902835018668
N,13522,hmi.sharp_cea_720s.10520.20231218_221200_TAI.magnetogram.fits,1,-0.860548675194833,-0.6464051716867942,-0.9151950686239292,-0.556433508323329,-0.6498945853558507,-0.8824918134369446,-0.9371794775482608,-1.0454815818510583,-2.1486813627381376,-1.3564332872186666
N,13525,hmi.sharp_cea_720s.10515.20231217_221200_TAI.magnetogram.fits,1,-0.6634816310616098,-0.6044035724883685,-0.6855770983097526,-0.5169458234423253,-0.6300145370665472,-0.6579523742667055,-0.7442871454726901,-1.0592108008479275,-2.1486813627381376,-1.2190269208499764
N,13525,hmi.sharp_cea_720s.10515.20231217_224800_TAI.magnetogram.fits,1,-0.6656459630029147,-0.6032366380326277,-0.6891973989251011,-0.48735656217594214,-0.5790335793676475,-0.6556628610098233,-0.7432245729127863,-1.0566709180677694,-2.1486813627381376,-1.2348803468104201
N,13525,hmi.sharp_cea_720s.10515.20231217_232400_TAI.magnetogram.fits,1,-0.6764341533253505,-0.60376974783747,-0.698756497072401,-0.47219902747203374,-0.5571684538069505,-0.6582383806997119,-0.7423292643079792,-1.0545036681486717,-2.1486813627381376,-1.3138811084751192
